"order","item","participant","cont_pred1","cont_pred2","binary_pred","out"
9,50,70,0.386455303392057,1.36457771859984,0,0.265642878494068
10,40,70,0.564169597945396,-1.55240716428821,0,0
11,41,70,-0.381354651855594,0.275431424094827,1,0.913450169998495
12,26,70,1.06420064834244,0.747271584007536,1,0.836396742433893
1,51,71,0.135726164426872,1.60190828364599,1,0.32328991602487
2,45,71,0.745068040621707,-1.10659467798588,1,0.714064959000125
3,48,71,-0.117592167094854,1.14989140499422,1,0
4,19,71,0.244784187316552,-0.446808050286431,1,0.971217251669581
5,37,71,-0.59852601719066,-1.60524133021451,0,0.695597195535604
6,56,71,-0.828410280150435,-0.399766817744179,1,0.912926012566974
7,10,71,0.378990640721498,-1.43591032458465,0,0.723933541062311
8,22,71,0.470085606625763,0.90653851816626,0,0.348354562595619
9,13,71,-0.527326418400094,0.365515486889485,1,0.576091932683608
10,53,71,-0.268540426399647,0.21337766774501,1,0.671336264683042
11,8,71,-1.72779777315196,-2.31756349571082,1,0
12,39,71,-0.716692762099113,-0.0666100770428874,1,0.68695595629312
1,60,71,-1.38793921283346,-1.15316131098911,0,0.334551735370711
2,32,71,-0.388826160130737,0.699687888760878,0,0.643481632409463
3,43,71,1.25756693694452,0.087971169093405,0,0.833372275129893
4,16,71,-0.107445418381582,-0.138100807878225,0,0
5,18,71,-0.398421834910862,0.252769941989996,1,0
6,12,71,0.445748636186401,1.82698710093459,0,0.638559364444643
7,46,71,-1.23128262517498,-0.160565850220503,1,0.366087063155471
8,49,71,0.701880546940905,-0.92060599377865,1,1
9,31,71,-0.568309386647104,1.8762046974595,1,0.185071703988033
10,38,71,0.521401071280477,0.141212442897488,1,0
11,40,71,1.10951264668393,1.16332574323928,1,1
12,44,71,2.21131601598757,0.19956943647667,1,0.929258270969095
1,33,71,0.513419035154801,-0.0263713543262116,0,1
2,21,71,-1.1187328745412,0.719915477259248,1,0
3,7,71,1.49599252478901,1.02647268159681,0,0.371905045496815
4,28,71,0.367419739864751,1.54317740038812,1,0.145671146226987
5,55,71,-1.00235262509905,-0.89549556900401,0,0
6,4,71,-1.69472462511462,0.27327060655272,0,0
7,2,71,0.178039578331607,-0.249595311504484,1,0.834550177382259
8,24,71,-1.79486394570452,-0.31511260098793,0,0.49100781711642
9,34,71,0.571959890076132,0.509853236399132,1,0
10,20,71,0.956008307517699,-0.548337063451583,0,0.484800547251801
11,25,71,0.016519540014832,0.0988939393507801,0,0.709733984441119
12,11,71,-0.465097985860445,-0.984121336330401,0,0.293782532907914
1,36,71,1.82701146186265,-0.306950254334803,0,0.762810055591683
2,27,71,0.865283486620655,1.81703410208346,1,0.623673366867202
3,59,71,-0.607738902900123,0.767564779565641,0,0
4,1,71,0.916804827351493,-2.80029458164393,1,0.948153222786942
5,50,71,-0.252047097536625,-0.536063195687026,1,1
6,9,71,-0.858017765272373,-0.96798385872341,0,0
7,57,71,-2.07631149332271,-0.0480178391137559,1,0.357512464229331
8,35,71,-1.17568737770589,-0.696394551614764,1,0.641894477933056
9,52,71,-0.202431342796682,-0.0197175122078936,1,0.798392125462734
10,58,71,1.1435258077875,-0.216434112089213,0,0.760585152897736
11,17,71,1.99844503819668,-1.09115656865372,0,0.811860734197214
12,47,71,0.0237629432846621,-2.59040555154971,1,0
1,42,71,1.5040524126525,-0.582073546317212,0,0.722765149931783
2,29,71,-0.968812113608021,-1.35157719287966,1,0.341596896720363
3,54,71,1.89301512928507,-1.07644045193767,1,0.866643374939206
4,15,71,0.0525136039841187,-1.54371730188453,1,0.700289861815317
5,26,71,1.67479216791595,-1.77710670266444,1,0.948829942550025
6,5,71,-0.774226177453658,-1.43980503098945,0,0.663754427319595
7,14,71,-0.830034481201321,0.384392367266858,0,0.54388490924957
8,6,71,-0.670438310869139,0.587668356844373,0,0.79120042744742
9,23,71,0.94737772190238,-1.80352659861934,1,0.980269750068282
10,3,71,-1.43561919359522,-0.669261986138005,0,0.493757437947958
11,41,71,1.04708622562155,0.590815809169189,0,0.849068590913546
12,30,71,-0.210574637135867,0.824734587717092,1,0.419465528717723
1,1,72,0.988291588118046,2.06858394657139,1,0.204111323105187
2,59,72,-1.84819566890939,0.42906234597313,1,0.148041858733806
3,12,72,1.94555146435731,1.70215483561196,0,0.44972962446562
4,32,72,-0.113812902220572,1.93554725132077,1,0.283845953257143
5,43,72,-0.238318610276211,-1.45905736505966,1,0.758351926144892
6,39,72,-0.295375283015764,0.10057226459343,0,0
7,33,72,-0.482550623854259,-0.0326302073368357,0,0.279433577021051
8,30,72,0.544892442001093,-1.00112467484279,0,0.302430814285702
9,37,72,-0.0338758329154771,-0.113495614749301,1,1
10,49,72,0.777194548127012,0.262032233032315,1,0.45851270099636
11,5,72,-0.0175797709515426,-1.66914286740362,0,0.428441914186314
12,48,72,-0.297055488544283,0.520126273569094,1,0
1,38,72,-0.097544710640026,1.95430684267779,0,0.392068936460397
2,21,72,-0.234019816955586,-0.808260753187795,0,0.233608394525644
3,58,72,-0.298523042577422,-0.790963980843277,1,0.531254378069782
4,47,72,1.34208640602706,-0.023679238052498,1,0.621216811200717
5,52,72,0.98793290325418,0.676823893801533,1,0
6,57,72,-1.14599791433617,0.116770675570772,1,0.150568277432537
7,56,72,-0.859302463940063,-1.0618916928045,0,0.703839528578331
8,34,72,0.256140546089775,1.43242524168639,1,0.61453413840805
9,40,72,0.843632358130031,0.576167489810908,0,0
10,9,72,-1.03598379549767,1.33459194782284,0,0
11,15,72,-2.51784490887563,-1.1114544836872,1,0.156961112943524
12,55,72,0.325476812628869,-0.191868071581098,0,0.108666777715277
1,14,72,-1.37426830447582,1.4043270973148,1,0
2,20,72,-0.17769184033323,1.50963993697828,1,0.0715507876348872
3,41,72,0.584947338751496,-1.55300976371065,0,0.814746347154771
4,8,72,-0.539741269681476,-1.43511353382533,0,0.25352058482334
5,51,72,1.0960673624148,-1.24990398212755,0,0.363039260037736
6,27,72,0.871429008365378,0.373419841551395,1,0.500694607729556
7,50,72,0.188514274905548,1.40563700664511,1,0.0815564065117194
8,35,72,-0.791319973512286,0.707701883442502,0,0.11972431554195
9,54,72,-0.129105036442239,0.0562575107132963,1,0.291838714014492
10,13,72,0.315778510752846,-0.135810461843499,1,0.385071391636673
11,24,72,-1.21910493850881,-0.557253835262433,1,0
12,7,72,-0.490650147593651,-0.506359348455076,1,0
1,29,72,-1.17514975787364,2.47505860260035,1,0
2,22,72,2.15268824903029,0.148261933920015,1,0
3,45,72,1.65324060348988,-0.329247350898042,0,0.248981987196732
4,4,72,0.189617841651225,-0.963227690790723,1,0.506076111701137
5,18,72,2.89036349352327,-0.54435968808694,1,0.336201873207896
6,19,72,1.49355376257848,0.839666962211261,0,0.78805615129185
7,28,72,0.182679601730541,-0.26508844246434,1,0.107227940272658
8,42,72,0.229346284743387,-0.840965798339614,0,0.331080362181256
9,6,72,0.0506614113426294,0.133872170501291,0,0.619194044210565
10,3,72,0.50443163671894,-0.562479212642525,1,0.430273888118117
11,31,72,-0.0241227297839375,1.84068625904468,1,0.0665278319315107
12,16,72,-0.17617386989248,-0.765467381911269,0,0.145329063814181
1,44,72,1.15220052732527,-0.273577649581908,0,0
2,2,72,-0.0774507827702104,-0.137079900725877,1,0.522630445113716
3,25,72,-0.443555032656283,-0.374664458821544,1,0.536557399067758
4,53,72,0.96901109238369,-1.43809709979131,0,0
5,36,72,0.682181481339638,-0.661596671736991,1,0
6,46,72,-0.733959016163881,-0.543370183923242,0,0.11753272079705
7,23,72,1.27458319870451,0.0411269992940162,0,0
8,11,72,0.744203209721714,-0.381177185560529,0,0.100987077546444
9,17,72,1.45708304836062,-2.4010182138776,1,1
10,10,72,1.29161372510596,0.418981648564131,0,0.231445063722161
11,26,72,1.01790265840146,1.0502807326993,1,1
12,60,72,0.51786797588915,-0.009012589815579,1,0
1,13,73,0.0790859383966818,0.456245847484671,0,0
2,34,73,0.99761700389629,1.29407136309105,0,0.77905710641071
3,48,73,0.156647274969446,1.5916943855416,0,0
4,54,73,-0.023630290894413,0.40404865291958,0,1
5,2,73,-0.100255388772022,-0.5560260049078,1,0.783335135974161
6,58,73,0.464372916229116,0.120326224099346,0,0.573625660430225
7,33,73,0.597076792317098,0.344355536904868,1,0.658281265132336
8,16,73,-1.04285820643751,-0.25468432506238,0,0.193054102000418
9,36,73,0.510592877131306,1.79675513980724,1,0.383600610561745
10,60,73,1.0120307617228,-1.2740865289573,0,0.451503948879577
11,6,73,0.730698241555882,-0.396581627378746,0,0.880129079404868
12,22,73,-0.0522275058917555,0.0360056567393691,1,0.44862176683385
1,55,73,0.733694925815306,1.29729083594253,0,0
2,14,73,-0.295578696133337,0.997066038497847,0,0.395554386182005
3,41,73,-0.0498654386601658,0.238788874162723,0,0.756783706291962
4,37,73,1.89802304072124,0.105064921789129,1,0.680170641437324
5,46,73,0.437723046711021,-0.185544043153797,1,0.408692594089505
6,53,73,0.291475372897415,0.366334709502585,0,0
7,8,73,0.659739110018691,1.71029708949617,1,1
8,25,73,-0.128959480577421,0.151523876010435,0,0.59679428774018
9,39,73,1.14064320916122,0.989844548364991,1,0.594512062314626
10,24,73,-1.9036565928316,-0.762656509759674,0,0
11,50,73,0.461554819568982,-0.871099555358677,0,1
12,12,73,0.672549571447989,-0.0710678026445664,1,0.866210338120446
1,7,73,-0.054538414611562,0.237901739340748,1,0
2,5,73,0.68485453997468,1.60943617718126,0,0
3,3,73,-1.05942861894382,0.357518932230742,1,0.394402260431194
4,43,73,-1.13261576128274,-1.47546776941897,0,0
5,17,73,-0.644048082568445,-0.820539992748403,1,1
6,42,73,-0.34107328253334,-0.687115009441435,0,1
7,9,73,-1.63993174028423,0.420267831840468,1,0
8,29,73,-0.0575320954738791,0.0175309837756729,1,0.171054228751283
9,26,73,-0.52065418869715,-0.627222068313963,0,0.632339578994876
10,10,73,-1.29682618482983,0.830186533367904,1,0.288720317069549
11,49,73,-0.982011345584642,0.00935584483102099,1,0
12,18,73,0.767139843757475,-0.305873887394816,0,0.246893999374142
1,47,73,0.757130640155548,-0.00437562212210102,0,0.674725967697541
2,57,73,1.54005468745896,0.438209091483071,0,0.37013064068588
3,27,73,0.158640593531469,1.44093049186703,1,0.516003342640588
4,19,73,0.283475996889579,-0.267393595728511,1,0.952808323978894
5,28,73,0.523360774909258,-0.214556322686384,1,0
6,4,73,0.907440799678581,0.11504446480215,0,1
7,51,73,-0.756688962333433,-1.95162416172587,1,0.659621847937641
8,20,73,-0.892507432693976,1.81142568297304,0,1
9,40,73,-0.455828196848485,1.52445348025797,0,0.437939467791011
10,56,73,-0.77398693876801,1.36952145633217,0,0.595777218465614
11,32,73,-0.329029526462692,-0.834399196050537,0,0.752579547489921
12,15,73,-0.103917008436791,0.666758042150934,1,0.278517223568437
1,11,73,1.37559348769096,1.23631532120606,0,0.120832026399599
2,52,73,-0.548270937966636,-1.06599894365545,0,0.723827822490911
3,23,73,2.53268044211477,-1.01342283466217,0,0.955510701024892
4,38,73,-1.95066174971691,1.02993468155219,1,0.714766478653535
5,21,73,0.516704561951303,-1.43830755109661,1,0.711765407916487
6,31,73,1.44817480060052,0.874865152536596,0,0.250630054138034
7,35,73,0.81959580677885,-0.589346821916923,0,0.574013555149047
8,44,73,-0.0331840828371167,-0.494237574314965,1,0.856508573062459
9,30,73,-0.241357001502079,-0.246385191814845,0,0
10,59,73,-2.11247918398556,0.951006868599189,0,0
11,45,73,-0.00440338971974126,0.97649824516315,1,0.2657228509254
12,1,73,-0.0897150971692037,-0.761639774881215,1,0.713261459005452
1,38,74,0.347580488415826,-1.76386494285763,0,0.942760648776248
2,47,74,-0.555006532741295,-1.22312583184399,0,0.711750156879129
3,33,74,-0.543342784085465,0.998695196651513,1,0.441803027459912
4,48,74,1.7851616968504,0.270979902313522,1,0.609563364122076
5,9,74,2.33147060336147,-0.0579185582708667,1,0.621912637106593
6,23,74,1.2461935864876,0.134170630053206,0,0.861812870494873
7,8,74,-1.64689561093839,1.09170620095961,1,0.163827464066251
8,55,74,0.934344191634377,0.0406507841393187,1,0
9,54,74,-1.20579363006297,1.15455228062824,1,0.255633125449476
10,32,74,-1.24255154638796,-1.12506444279051,0,0.704608888691018
11,37,74,-0.210294175609387,0.13840297596876,0,0.354092263051772
12,6,74,1.47075882201181,-0.798618390021178,0,0
1,44,74,2.12791724952135,0.81307411536538,0,0.761486416883964
2,20,74,0.503834365694414,0.175754846594879,1,0
3,22,74,-0.622618149162726,0.459293676961647,0,0
4,17,74,0.957315326606908,-0.160212847106042,1,0.627608789971646
5,60,74,1.14922833393977,-1.02499421032962,0,1
6,40,74,-1.70898101681459,-1.44315447065235,0,0.730013489362678
7,52,74,-1.06095207289591,-1.13823849652933,1,1
8,26,74,-0.0530702572841682,0.470489890346394,0,0.487390824293386
9,51,74,-0.581318784143635,0.432856187906539,1,0
10,19,74,1.8718643197904,0.73186426624982,1,0.946029492962555
11,57,74,0.847141431921819,-1.24955477896937,1,0.654920914365283
12,59,74,-0.0406077131124205,1.06295973302332,0,0.241545078546549
1,2,74,-0.553293722274064,1.2314543758355,0,0.367354201841941
2,10,74,-0.868503870915887,0.241289117487621,1,0.378458228091212
3,14,74,1.27517840890505,0.109925256069222,0,0
4,25,74,0.227474220595979,0.778337291250026,1,0.632521157419524
5,1,74,1.22650973089863,0.0251700736919465,1,0.690429631081107
6,46,74,2.59859061090616,-1.13222275405469,1,1
7,13,74,0.424673593168718,0.225239990175037,1,0.551542086846224
8,30,74,0.765040581291481,-0.523375485814096,0,0.452184295286217
9,50,74,1.97266389818086,-1.28900981792432,1,0.662253452732204
10,29,74,-0.579579557033326,0.433696327879719,1,0.108289692553967
11,3,74,0.526472103599994,-0.439154559559978,0,0.501620823693894
12,45,74,0.0366719854346468,0.552522422827069,1,0.300396131008665
1,35,74,-0.513523802982798,0.137803773761498,1,0.449577441019907
2,42,74,0.235670640220241,-0.534314199629719,1,0.615009131028243
3,28,74,0.291411360360788,-0.486186078074665,1,0.250647483827547
4,31,74,1.20336506281943,-1.5073030091497,1,0.657150447759117
5,24,74,-0.0649358148167497,1.1616994106324,1,0
6,12,74,-1.53326266915052,2.00829974554569,0,0.320922119702159
7,34,74,-0.272743592389472,-0.729370516003503,1,0.919226052436424
8,11,74,0.104978207023282,-0.983208128546419,0,0.232309290156956
9,21,74,0.912589102412665,0.516806053553099,1,0.443177458435823
10,56,74,0.663919989048622,-0.406873503801161,1,0.913667738521801
11,41,74,-0.408300616396475,-1.58566292333303,1,0.924603468767869
12,43,74,-0.065887566010093,-1.04289408914051,1,1
1,4,74,-0.070349111204343,0.253488011133738,1,0.514192566288129
2,7,74,-0.17850297780449,-1.20647350378215,0,0
3,15,74,0.401518045655753,1.91087783318278,1,0.165323560577226
4,18,74,0.291698653398121,-0.261480174757972,1,0.287813122524331
5,36,74,-1.94400871142054,1.15939576748567,1,0.25946914135744
6,27,74,-0.310610739761241,1.09047562357797,1,0.503082156563888
7,58,74,-0.665180307215589,-0.685327891565618,0,0.571253383557976
8,49,74,-1.01571536664646,1.96876151434536,0,0.18779681545072
9,16,74,-0.480812553757316,1.2796728936761,1,0.147804447600617
10,5,74,0.793494117163791,-0.73963448349495,1,0.688144223800991
11,53,74,-0.752804400008348,-1.46838438288204,1,0.73819096916349
12,39,74,0.56122588461849,2.2763386450205,1,0.334081112544175
1,8,75,-1.31881466928432,0.53380766732826,0,1
2,58,75,-1.60810204998224,1.48354117748564,0,0.173126621823566
3,37,75,2.25624962834121,-0.567038697962523,0,0.614485171006609
4,3,75,-1.40411064259361,-2.35744045723159,1,0.681896234042315
5,25,75,-1.19439463435219,0.430233420061755,0,0
6,10,75,-0.507779053866889,-0.523932968653515,0,1
7,57,75,0.143265217528102,-1.34862931114297,1,0.558377021306599
8,43,75,-0.860065351161848,-1.88093097585843,1,0.859775263238669
9,26,75,-2.90896218399243,-1.54870291687366,0,0
10,11,75,0.311355182093538,0.285114630846209,1,0.167516708962086
11,31,75,1.41105294166503,0.645659216273098,0,0.216239591928757
12,49,75,2.06494569135395,-0.387809685473617,0,0
1,32,75,-0.683579065603414,-0.415598227689132,1,1
2,18,75,-1.09737335010812,1.32239841035992,1,0.0716389137649438
3,50,75,-0.761494890346308,2.54817992583135,0,0
4,42,75,0.776640403474519,-0.685320470676892,0,0.507276896621198
5,52,75,0.23118513149853,-0.364908449101704,0,0
6,33,75,-0.139605058441401,0.547175223034908,1,0.489781772510245
7,27,75,1.16671648855063,-0.520247218939224,0,0.684941690937271
8,36,75,0.588019652876088,-0.160972974243059,0,0
9,15,75,-0.9404438193314,0.445173532194662,0,0.126899555600501
10,55,75,3.04634377422736,-1.33456039340173,1,0.660995420351498
11,13,75,-1.50667591968479,-0.108409529761502,0,0.27128152823407
12,48,75,-0.755488336627034,1.09006592384143,0,0.160508028747849
1,30,75,0.439108068584186,-1.47031872330866,1,0
2,22,75,-1.46866339241571,0.380321801059936,1,0.2269567412243
3,47,75,-0.851187470266761,1.32490299264437,1,0
4,44,75,0.0492405432513575,0.83973976782112,1,0.667757242594248
5,40,75,0.604765703183207,0.601314692156627,0,0.588694187158844
6,2,75,2.50860096912432,-1.04106971445338,0,0.841887869496937
7,21,75,0.53516997593058,-0.0210777473666876,0,0.319321042247167
8,9,75,-0.203812106397273,-2.00882639097694,1,0.636827075736588
9,29,75,-2.09135549277458,-0.662310970438613,0,0
10,17,75,0.30941488560931,0.119844162440285,0,0.356158135487451
11,16,75,0.723650126572984,-0.774819699481584,1,0.421426681048172
12,56,75,1.28887980999669,0.257691702948254,0,0.811534112588545
1,39,75,0.728852690784257,1.05053740753495,0,0.350945677574336
2,59,75,-1.76507639559936,-0.804225863036876,1,1
3,12,75,-1.0218091077236,2.38892603113759,1,0
4,14,75,0.276412229795101,-1.88802131070728,0,0.76678280074177
5,51,75,0.903173681346141,-0.56043508395537,1,0.522698270539219
6,1,75,-0.476399942760717,1.78152057882795,0,0.172651471498297
7,34,75,0.468253292797214,0.0212091010186624,0,0.820778041193152
8,7,75,0.619208534788382,0.143401784958856,0,0.261623324567104
9,6,75,-0.0438711623651373,1.13793564418533,1,0.728069693824937
10,35,75,-0.53538882797791,1.92244525969181,0,0.119195904776078
11,5,75,-1.59242421989034,1.17123980425939,1,0.196330380623898
12,60,75,2.2558508214888,-0.75924322559242,1,0
1,20,75,0.410098905983194,0.834951875329444,0,1
2,46,75,0.636556717950385,1.19976407548179,1,0
3,54,75,0.227682325128998,0.681130552811004,0,0
4,23,75,0.212624832385233,-0.0120427671349548,0,0.792022075161923
5,45,75,-0.747153792335859,0.28731380213804,1,0
6,4,75,1.3181856801399,0.294271255811585,0,0.449931297257053
7,28,75,0.957462981816765,0.753709433637902,0,0.0890546814860182
8,24,75,0.177473074363252,-1.0039802772217,1,0.696609086007745
9,38,75,0.881052381894045,-0.85238421298828,1,0.938320878967751
10,53,75,0.43697096414801,-0.736001820217037,1,0.688759882592973
11,41,75,-0.198031103909736,0.647730456945826,1,0
12,19,75,1.30753314521637,-0.00824454354397454,1,0.947406432200478
1,14,76,-0.777647763743881,-0.13383619324747,1,0
2,36,76,0.325062685234326,0.304228869045063,0,0.0682966708225266
3,11,76,-0.004186055582951,1.9582032217813,0,0.00463224504938499
4,45,76,-0.0317725916616009,-0.422900502548328,0,0.0408628356243141
5,32,76,1.48628181181783,0.29445862192059,1,0
6,44,76,-0.837230508173281,0.588367263757664,1,0
7,39,76,1.11591312739532,-0.418952284331676,0,0.148026010538707
